clause_id,n_folds_selected,selection_frequency,worst_holdout_gt_hurt,n_folds_holdout_gt_zero,n_folds_holdout_productive,sum_holdout_n_neg,nested_loso_portability_ok
AND::score_m_bridge::low_tail::t0.097725676::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.097725676::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.097725676::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.107601851225::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.107601851225::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.107601851225::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.121534435451::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.121534435451::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.121534435451::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.140968292952::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.140968292952::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.140968292952::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.149133753777::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,2,0,0,0,0
AND::score_m_bridge::low_tail::t0.149133753777::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.149133753777::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.160106101632::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,2,0,0,0,0
AND::score_m_bridge::low_tail::t0.160106101632::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.160106101632::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.169119209051::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.092731447518::abs_ratio_m1::low_tail::t0.007056689262,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.092731447518::abs_ratio_m1::low_tail::t0.01120455265,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.107601851225::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::high_tail::t0.121534435451::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::high_tail::t0.140968292952::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.140968292952::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.140968292952::resid_mean::low_tail::t0.124849006534,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.169119209051::resid_mean::high_tail::t0.336828374863,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.185394781828::resid_mean::high_tail::t0.336828374863,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.196427559853::resid_mean::high_tail::t0.336828374863,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.208649888635::resid_mean::high_tail::t0.336828374863,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.208649888635::resid_mean::high_tail::t0.345436018705,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.208649888635::resid_mean::high_tail::t0.387738180161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.216287723184::resid_mean::high_tail::t0.336828374863,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.216287723184::resid_mean::high_tail::t0.345436018705,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.216287723184::resid_mean::high_tail::t0.387738180161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.247002631426::resid_mean::high_tail::t0.387738180161,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.29330983758::resid_mean::high_tail::t0.387738180161,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.007043455821::dist_h::low_tail::t0.080321347713,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.007043455821::dist_h::low_tail::t0.096943303943,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.011267805658::dist_h::low_tail::t0.080321347713,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.011267805658::dist_h::low_tail::t0.096943303943,1,0.14285714285714285,2,0,0,0,0
AND::abs_log_h::high_tail::t0.027072383091::abs_ratio_m1::low_tail::t0.026919865608,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.185408404469::abs_ratio_m1::low_tail::t0.171029448509,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.185408404469::abs_ratio_m1::high_tail::t0.171029448509,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.185408404469::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.190970781446::abs_ratio_m1::high_tail::t0.177665233612,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.352716779709::abs_ratio_m1::high_tail::t0.248322606087,1,0.14285714285714285,1,0,0,1,0
AND::abs_log_h::low_tail::t0.352716779709::abs_ratio_m1::high_tail::t0.3095251441,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::high_tail::t0.190970781446::resid_mean::low_tail::t0.080771669745,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.221798172593::resid_mean::low_tail::t0.080771669745,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.221798172593::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.221798172593::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.221798172593::resid_mean::low_tail::t0.124849006534,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::high_tail::t0.221798172593::resid_mean::low_tail::t0.154632726312,1,0.14285714285714285,2,0,0,0,0
AND::abs_log_h::high_tail::t0.221798172593::resid_mean::low_tail::t0.173456096649,1,0.14285714285714285,2,0,0,0,0
AND::abs_log_h::high_tail::t0.352716779709::resid_mean::low_tail::t0.124849006534,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::high_tail::t0.352716779709::resid_mean::low_tail::t0.154632726312,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::high_tail::t0.352716779709::resid_mean::low_tail::t0.173456096649,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.080321347713::abs_ratio_m1::low_tail::t0.007056689262,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.080321347713::abs_ratio_m1::low_tail::t0.01120455265,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.096943303943::abs_ratio_m1::low_tail::t0.007056689262,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::low_tail::t0.096943303943::abs_ratio_m1::low_tail::t0.01120455265,1,0.14285714285714285,2,0,0,0,0
AND::dist_h::high_tail::t0.347329956293::resid_mean::high_tail::t0.336828374863,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.143403556943::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::high_tail::t0.157479047775::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,1,0,0,0,0
AND::dist_h::high_tail::t0.165598291159::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.080771669745,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.124849006534,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.177665233612::resid_mean::low_tail::t0.154632726312,1,0.14285714285714285,3,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.248322606087::resid_mean::low_tail::t0.080771669745,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.248322606087::resid_mean::low_tail::t0.08660800904,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.248322606087::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::abs_ratio_m1::high_tail::t0.248322606087::resid_mean::low_tail::t0.124849006534,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.248322606087::resid_mean::low_tail::t0.154632726312,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.248322606087::resid_mean::low_tail::t0.173456096649,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.124849006534,1,0.14285714285714285,1,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.154632726312,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.173456096649,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.183577880263,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.189677965641,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.197217091918,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.213121458888,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.218868929148,1,0.14285714285714285,2,0,0,0,0
AND::abs_ratio_m1::high_tail::t0.3095251441::resid_mean::low_tail::t0.266995596886,1,0.14285714285714285,2,0,0,0,0
AND::score_m_bridge::high_tail::t0.326739701629::abs_log_h::high_tail::t0.187536332756,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::high_tail::t0.326739701629::abs_log_h::high_tail::t0.21571226269,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_log_h::high_tail::t0.21571226269,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_log_h::high_tail::t0.272807309031,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106425387785::abs_log_h::high_tail::t0.21571226269,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106425387785::abs_log_h::high_tail::t0.272807309031,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106425387785::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.120655308664::abs_log_h::high_tail::t0.21571226269,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.120655308664::abs_log_h::high_tail::t0.272807309031,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.120655308664::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123761003837::abs_log_h::high_tail::t0.21571226269,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.123761003837::abs_log_h::high_tail::t0.272807309031,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.123761003837::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.138738501072::abs_log_h::high_tail::t0.21571226269,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.138738501072::abs_log_h::high_tail::t0.272807309031,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.138738501072::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.14687698558::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.157571278512::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.167546021938::abs_log_h::high_tail::t0.428202927113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.08112179637::abs_log_h::low_tail::t0.009790738486,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_log_h::low_tail::t0.005895621656,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_log_h::low_tail::t0.009790738486,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.326739701629::abs_ratio_m1::high_tail::t0.167795801163,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::high_tail::t0.326739701629::abs_ratio_m1::high_tail::t0.177192047238,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::high_tail::t0.326739701629::abs_ratio_m1::high_tail::t0.198848778009,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_ratio_m1::high_tail::t0.198848778009,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_ratio_m1::high_tail::t0.305135306716,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106425387785::abs_ratio_m1::high_tail::t0.198848778009,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.106425387785::abs_ratio_m1::high_tail::t0.305135306716,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.120655308664::abs_ratio_m1::high_tail::t0.198848778009,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.120655308664::abs_ratio_m1::high_tail::t0.305135306716,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.123761003837::abs_ratio_m1::high_tail::t0.198848778009,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.123761003837::abs_ratio_m1::high_tail::t0.305135306716,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.138738501072::abs_ratio_m1::high_tail::t0.198848778009,1,0.14285714285714285,0,1,1,1,0
AND::score_m_bridge::low_tail::t0.138738501072::abs_ratio_m1::high_tail::t0.305135306716,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.08112179637::abs_ratio_m1::low_tail::t0.009752225876,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_ratio_m1::low_tail::t0.005878266692,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.096532051265::abs_ratio_m1::low_tail::t0.009752225876,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.096532051265::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.106425387785::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.120655308664::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.123761003837::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.14687698558::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.185448011756::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.200760836899::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.215686422586::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.305687253177::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.138738501072::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.14687698558::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.14687698558::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::high_tail::t0.14687698558::resid_mean::low_tail::t0.11716138944,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.11716138944,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.134372270107,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.153866411,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.166523420811,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.177997551113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.185394339263,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.063411528431::resid_mean::high_tail::t0.191400956362,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.11716138944,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.134372270107,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.153866411,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.166523420811,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.177997551113,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.185394339263,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.073820904642::resid_mean::high_tail::t0.191400956362,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.167546021938::resid_mean::high_tail::t0.307723706961,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.167546021938::resid_mean::high_tail::t0.315585441887,1,0.14285714285714285,1,0,0,0,0
AND::score_m_bridge::low_tail::t0.215686422586::resid_mean::high_tail::t0.338716101646,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.215686422586::resid_mean::high_tail::t0.355487036705,1,0.14285714285714285,0,1,0,0,0
AND::score_m_bridge::low_tail::t0.343733815849::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.082318970934,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.097242671996,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.106062807888,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.115842345357,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.127339374274,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.154382057488,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.16058261767,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.168343108892,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.178418402374,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.214476028085,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::dist_h::low_tail::t0.237766869366,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.005895621656::dist_h::low_tail::t0.082318970934,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.005895621656::dist_h::low_tail::t0.097242671996,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::abs_ratio_m1::low_tail::t0.371002078056,1,0.14285714285714285,1,0,0,0,0
AND::abs_log_h::low_tail::t0.042053996027::abs_ratio_m1::high_tail::t0.042462706566,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.125970438123::abs_ratio_m1::high_tail::t0.13244125247,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.272807309031::abs_ratio_m1::high_tail::t0.305135306716,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.009790738486::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.013725053193::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.018734600767::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.028229623102::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.033725808375::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.042053996027::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.048165836185::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.055868939124::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.06875821203::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.087118708342::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.095028266311::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.108059896529::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.117251282185::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.125970438123::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.168144950271::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.187536332756::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.21571226269::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.125970438123::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.168144950271::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.187536332756::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.21571226269::resid_mean::low_tail::t0.079540425539,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.21571226269::resid_mean::low_tail::t0.085384783149,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.21571226269::resid_mean::low_tail::t0.100639134645,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.21571226269::resid_mean::low_tail::t0.11716138944,1,0.14285714285714285,0,1,1,1,0
AND::abs_log_h::high_tail::t0.428202927113::resid_mean::low_tail::t0.134372270107,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::high_tail::t0.428202927113::resid_mean::low_tail::t0.153866411,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.272807309031::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::abs_log_h::low_tail::t0.428202927113::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.082318970934::abs_ratio_m1::low_tail::t0.005878266692,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::low_tail::t0.097242671996::abs_ratio_m1::low_tail::t0.005878266692,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.063262563013::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.071144914627::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.082318970934::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.097242671996::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.106062807888::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.115842345357::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.127339374274::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.16058261767::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
AND::dist_h::high_tail::t0.168343108892::resid_mean::high_tail::t0.564674735069,1,0.14285714285714285,0,1,0,0,0
